date,gpr_index,gpr_acts,gpr_threats
2005-11-10,118.8985,143.34166,96.56858
2005-11-11,146.62675,131.25957,149.2956
2005-11-12,78.10119,69.80622,76.140755
2005-11-13,47.901424,51.42736,36.76757
2005-11-14,91.463455,103.07521,72.748
2005-11-15,121.738464,146.914,95.90148
2005-11-16,77.521835,83.22808,69.42044
2005-11-17,83.26958,93.38992,60.5861
2005-11-18,74.43973,79.9191,66.660416
2005-11-19,57.838486,62.902313,48.094513
2005-11-20,63.92015,97.45931,37.51878
2005-11-21,86.67697,82.653206,94.010376
2005-11-22,84.27276,90.47592,70.07544
2005-11-23,84.6162,87.480034,78.17892
2005-11-24,70.545425,85.61703,51.00933
2005-11-25,86.165054,82.71836,79.60993
2005-11-26,49.13931,51.869705,48.07162
2005-11-27,63.626747,79.28863,52.907635
2005-11-28,54.17751,77.15821,38.614536
2005-11-29,60.576313,57.211437,63.62665
2005-11-30,76.75087,104.05989,66.37358
2005-12-01,115.45879,158.95232,86.86403
2005-12-02,67.12692,81.46819,43.683758
2005-12-03,75.796036,106.34756,60.692455
2005-12-04,56.018616,89.3539,43.475822
2005-12-05,91.50739,138.6631,60.873016
2005-12-06,135.58417,196.6063,92.24384
2005-12-07,79.219955,99.45139,58.554554
2005-12-08,94.030716,107.13288,89.359406
2005-12-09,110.23968,144.7468,80.48875
2005-12-10,48.437218,75.11487,22.376148
2005-12-11,75.53086,136.2542,41.87085
2005-12-12,86.775696,105.314804,75.29395
2005-12-13,144.88368,190.39516,104.04686
2005-12-14,126.94146,174.76053,105.5558
2005-12-15,119.567665,151.7086,99.424255
2005-12-16,81.59033,113.87487,40.706955
2005-12-17,87.994514,124.511,75.530525
2005-12-18,75.80247,113.35371,56.728912
2005-12-19,140.7939,218.3386,84.55384
2005-12-20,101.19861,147.96776,72.92984
2005-12-21,105.32267,135.4819,84.75397
2005-12-22,102.73942,130.35675,67.3093
2005-12-23,84.35529,109.97123,59.352676
2005-12-24,79.22998,105.314804,62.744965
2005-12-25,83.36263,122.472046,58.373592
2005-12-26,130.75925,173.80902,108.73041
2005-12-27,93.70772,102.7612,77.9209
2005-12-28,103.907394,165.7401,55.29744
2005-12-29,116.045364,161.26228,105.26766
2005-12-30,80.43763,109.35004,48.644657
2005-12-31,61.61231,86.71435,30.136803
2006-01-01,60.150387,102.79755,28.581102
2006-01-02,71.56782,91.73254,59.510887
2006-01-03,64.714386,56.450794,60.538548
2006-01-04,107.4159,131.26581,97.96353
2006-01-05,58.21249,88.4317,32.270336
2006-01-06,91.83983,107.34285,68.46759
2006-01-07,62.234406,107.16491,23.522661
2006-01-08,80.794334,130.40723,38.390297
2006-01-09,85.77549,122.15923,54.34286
2006-01-10,96.7644,115.75986,80.46262
2006-01-11,117.62476,69.72377,158.60866
2006-01-12,91.49253,75.11487,89.50459
2006-01-13,121.589325,70.95516,147.95901
2006-01-14,64.89698,50.63261,70.38766
2006-01-15,81.06395,73.46766,85.791
2006-01-16,93.364365,96.80006,93.16247
2006-01-17,106.50162,87.86797,134.36603
2006-01-18,147.08313,159.38086,132.93938
2006-01-19,94.49052,96.89109,107.75565
2006-01-20,153.48882,183.61964,181.00362
2006-01-21,114.91996,103.1096,114.67145
2006-01-22,73.52662,92.58984,51.48605
2006-01-23,111.70286,107.519066,102.493164
2006-01-24,70.61675,76.79933,64.05823
2006-01-25,105.56848,96.71027,109.136246
2006-01-26,115.12873,140.85945,91.381645
2006-01-27,127.515434,101.69835,150.80261
2006-01-28,49.67544,52.128986,47.828796
2006-01-29,66.48601,77.97807,71.545555
2006-01-30,111.96324,115.46753,102.73208
2006-01-31,106.63509,89.16059,108.69278
2006-02-01,167.52489,170.16035,147.18723
2006-02-02,89.60454,72.57959,111.76347
2006-02-03,131.32349,80.15464,178.28505
2006-02-04,88.87377,75.175934,107.49283
2006-02-05,75.88929,75.6557,63.104324
2006-02-06,140.0743,120.77244,138.51219
2006-02-07,144.17046,120.329315,150.5498
2006-02-08,85.91674,133.23688,52.92034
2006-02-09,67.93617,108.36329,27.115705
2006-02-10,88.14558,130.39406,56.745144
2006-02-11,64.67661,84.101135,46.76577
2006-02-12,28.252176,49.289124,11.746285
2006-02-13,89.33569,99.748,71.31402
2006-02-14,89.013336,69.72377,105.73911
2006-02-15,64.590454,79.722984,66.49684
2006-02-16,112.86878,151.77301,87.305984
2006-02-17,106.57826,114.86508,95.80882
2006-02-18,61.841763,53.609924,67.07395
2006-02-19,60.2285,63.57506,47.135895
2006-02-20,69.17195,114.93171,38.34576
2006-02-21,113.869514,110.07905,120.50954
2006-02-22,88.14558,73.70099,94.57524
2006-02-23,136.38441,151.65283,126.49344
2006-02-24,102.42276,134.35196,71.7202
2006-02-25,114.67583,129.91232,112.69409
2006-02-26,87.364426,108.86939,78.70011
2006-02-27,106.39939,77.78605,129.7625
2006-02-28,128.41963,118.17631,131.42763
2006-03-01,120.51319,147.86737,107.919
2006-03-02,71.7723,77.05533,64.27176
2006-03-03,126.45487,115.1034,123.43835
2006-03-04,63.75653,60.796795,59.930626
2006-03-05,76.10932,86.71435,66.30097
2006-03-06,119.77646,126.870766,124.497345
2006-03-07,132.37663,138.25342,120.55868
2006-03-08,137.75668,102.20105,154.50795
2006-03-09,126.24533,114.91267,127.79803
2006-03-10,130.72266,138.6386,124.88934
2006-03-11,69.82647,89.10277,51.095352
2006-03-12,67.45048,74.71429,56.087185
2006-03-13,95.04711,91.24512,93.67069
2006-03-14,143.7469,146.48898,148.74852
2006-03-15,81.17508,74.700195,72.6919
2006-03-16,105.03263,107.39419,116.45057
2006-03-17,125.47605,105.6314,153.02798
2006-03-18,52.93422,49.993847,46.333115
2006-03-19,42.74281,63.916862,17.770992
2006-03-20,94.1276,101.056175,90.31159
2006-03-21,112.01919,82.958115,133.06781
2006-03-22,108.80697,120.5245,105.5558
2006-03-23,74.7002,92.445854,51.405983
2006-03-24,92.1758,126.3516,71.85662
2006-03-25,56.28832,78.56108,42.124954
2006-03-26,34.228596,37.91471,31.624613
2006-03-27,81.88369,103.89482,68.08886
2006-03-28,75.88551,105.25487,43.896477
2006-03-29,68.18321,84.96667,47.247063
2006-03-30,76.181175,89.04094,69.90018
2006-03-31,84.00425,55.830452,97.79304
2006-04-01,58.068916,84.20389,35.11718
2006-04-02,47.795094,65.97412,36.685955
2006-04-03,121.234985,113.75229,124.53085
2006-04-04,82.26051,63.082546,99.97244
2006-04-05,62.56686,48.513325,69.36841
2006-04-06,62.44517,59.288532,59.34299
2006-04-07,96.7173,123.20283,89.359406
2006-04-08,73.286896,93.51848,58.502735
2006-04-09,61.883137,65.32163,60.538548
2006-04-10,100.380844,107.769684,89.890564
2006-04-11,115.3109,97.53839,122.03498
2006-04-12,100.105064,102.82108,95.8527
2006-04-13,99.690346,73.82773,127.89613
2006-04-14,60.967506,64.831825,67.595184
2006-04-15,110.89282,119.05544,94.57524
2006-04-16,61.571888,81.843155,40.959164
2006-04-17,139.61014,134.96281,126.64385
2006-04-18,132.7978,154.45389,110.42554
2006-04-19,99.25297,92.763245,98.00668
2006-04-20,90.29145,78.76183,107.92775
2006-04-21,71.949776,40.167854,86.15303
2006-04-22,75.080864,71.85577,69.92394
2006-04-23,33.162525,29.387062,36.76757
2006-04-24,104.01783,119.65113,93.14747
2006-04-25,128.02194,159.53484,122.42239
2006-04-26,129.78894,135.27077,127.546036
2006-04-27,129.06108,148.67819,119.24259
2006-04-28,89.52886,86.54864,90.23763
2006-04-29,81.72453,92.33604,86.07825
2006-04-30,60.3657,75.22486,37.646976
2006-05-01,98.99628,113.87487,94.98289
2006-05-02,106.17205,155.23969,52.97123
2006-05-03,96.45329,84.13685,100.25491
2006-05-04,83.419655,80.48021,76.0789
2006-05-05,91.85629,68.68016,105.02441
2006-05-06,64.1322,105.6314,51.00933
2006-05-07,63.487766,89.3539,49.68665
2006-05-08,128.15326,123.887314,116.25104
2006-05-09,105.056656,39.27498,141.95659
2006-05-10,118.42029,76.57673,138.39053
2006-05-11,115.93987,82.55928,133.13435
2006-05-12,92.1758,86.14882,91.01839
2006-05-13,64.58296,69.74952,62.653217
2006-05-14,79.95853,106.28321,50.65754
2006-05-15,70.64718,86.080765,45.690823
2006-05-16,109.314735,112.28063,104.67114
2006-05-17,87.97112,90.72449,90.80782
2006-05-18,78.33775,83.67495,65.1403
2006-05-19,79.36054,76.18603,83.099495
2006-05-20,66.73182,47.899017,79.90502
2006-05-21,70.55917,74.0442,80.28823
2006-05-22,91.60862,73.06131,109.692635
2006-05-23,86.55956,92.93105,66.44029
2006-05-24,91.523705,70.63896,98.199776
2006-05-25,62.554928,79.37029,52.01638
2006-05-26,95.890114,86.90451,91.816795
2006-05-27,60.860825,34.670563,77.11647
2006-05-28,41.126686,52.181942,49.742733
2006-05-29,86.573296,45.42464,113.6659
2006-05-30,74.69149,52.12311,86.951645
2006-05-31,52.93422,61.10359,41.699806
2006-06-01,118.30599,69.03912,148.7624
2006-06-02,98.022026,51.734272,148.63293
2006-06-03,105.95755,105.6314,102.01866
2006-06-04,84.347786,114.66567,70.137825
2006-06-05,85.31809,81.357414,74.02922
2006-06-06,123.40939,129.50476,108.01976
2006-06-07,115.40961,99.50648,129.68474
2006-06-08,86.815865,91.957924,85.72575
2006-06-09,113.72372,151.16487,87.29061
2006-06-10,96.653175,128.47421,68.19285
2006-06-11,56.336185,82.37207,43.722286
2006-06-12,84.543495,68.95903,95.8644
2006-06-13,90.456184,93.28732,72.62345
2006-06-14,125.9882,165.42491,71.545555
2006-06-15,114.03465,149.72968,74.0085
2006-06-16,96.51011,130.1706,80.25118
2006-06-17,73.351814,87.75123,58.554554
2006-06-18,104.68612,171.45496,62.178413
2006-06-19,114.09955,139.43344,85.69568
2006-06-20,139.96765,124.03273,139.66498
2006-06-21,107.324875,144.58719,77.18399
2006-06-22,112.61631,76.671974,132.47198
2006-06-23,131.73427,175.10503,100.412735
2006-06-24,63.80993,77.44254,59.98082
2006-06-25,58.73347,62.456196,45.582806
2006-06-26,108.67021,112.07143,99.71055
2006-06-27,132.10638,171.20967,93.37301
2006-06-28,94.64479,97.397125,91.39367
2006-06-29,98.393105,141.6859,63.6354
2006-06-30,133.71834,139.36613,136.46165
2006-07-01,51.1813,51.02376,47.28762
2006-07-02,55.94204,87.63832,33.226826
2006-07-03,82.81419,123.83893,41.317554
2006-07-04,147.31876,142.66914,175.00024
2006-07-05,114.96981,93.12544,131.45137
2006-07-06,172.95708,64.29395,248.63664
2006-07-07,151.51656,130.3178,163.04686
2006-07-08,107.03409,93.02454,109.54117
2006-07-09,75.19569,94.69165,59.23664
2006-07-10,161.28607,148.42119,171.94156
2006-07-11,149.43915,170.2619,147.93254
2006-07-12,154.58649,150.96555,157.40022
2006-07-13,180.89107,191.60515,164.51814
2006-07-14,171.87851,105.92512,228.6758
2006-07-15,109.48316,72.764114,140.05951
2006-07-16,124.62331,104.20104,147.08516
2006-07-17,224.09744,203.09787,257.4936
2006-07-18,206.59778,258.325,145.58688
2006-07-19,179.23714,238.24724,143.52124
2006-07-20,130.30205,178.97467,101.12689
2006-07-21,142.37398,151.39812,126.28098
2006-07-22,137.90639,185.17969,107.65265
2006-07-23,105.970764,148.68497,84.85438
2006-07-24,150.57126,154.16475,148.8921
2006-07-25,141.11044,189.91273,99.7371
2006-07-26,165.1124,171.46269,154.45815
2006-07-27,115.32003,137.95807,100.68682
2006-07-28,180.03085,191.44182,164.67143
2006-07-29,120.457,138.09917,105.17197
2006-07-30,100.26398,138.39972,89.78592
2006-07-31,150.19199,174.68463,152.64252
2006-08-01,151.55539,172.673,144.02635
2006-08-02,150.2536,209.01085,110.4126
2006-08-03,137.89597,183.29535,91.73186
2006-08-04,132.37357,135.18478,134.23508
2006-08-05,109.82527,124.2828,83.91857
2006-08-06,85.04147,96.89109,67.34728
2006-08-07,171.41359,153.79736,192.42328
2006-08-08,150.04662,138.07825,172.75635
2006-08-09,156.92906,217.66403,107.797264
2006-08-10,143.48222,155.47887,129.68474
2006-08-11,252.67957,270.33365,271.60687
2006-08-12,233.61688,268.72824,214.18384
2006-08-13,134.86281,201.67152,77.09807
2006-08-14,207.28464,254.33426,205.51051
2006-08-15,239.7253,304.16577,223.50142
2006-08-16,134.43303,137.45563,131.8493
2006-08-17,137.40137,178.66753,114.25354
2006-08-18,154.8815,201.67152,131.41716
2006-08-19,100.56009,100.25056,93.45638
2006-08-20,109.248405,147.80931,103.82111
2006-08-21,156.40453,135.93295,180.07652
2006-08-22,180.15074,153.93962,214.0014
2006-08-23,160.06105,138.7551,162.02963
2006-08-24,120.56661,90.14662,130.33139
2006-08-25,150.98303,168.58047,130.569
2006-08-26,135.51413,96.068985,165.27022
2006-08-27,73.07135,56.658333,74.26358
2006-08-28,129.06108,181.08241,87.44457
2006-08-29,161.77657,130.55887,185.76886
2006-08-30,110.310776,77.62675,134.89246
2006-08-31,100.817276,103.37858,114.9706
2006-09-01,159.05219,134.16837,162.7777
2006-09-02,118.20045,123.728455,122.85923
2006-09-03,93.20238,100.65845,90.41747
2006-09-04,155.34799,191.30978,151.97263
2006-09-05,173.74928,180.74551,169.60457
2006-09-06,134.21085,176.36974,106.52777
2006-09-07,81.12411,107.83253,62.960087
2006-09-08,149.08046,160.51129,158.6753
2006-09-09,121.15792,120.78498,137.38173
2006-09-10,97.73646,83.51624,121.90638
2006-09-11,140.71758,144.0759,120.17353
2006-09-12,120.9921,156.47958,97.88957
2006-09-13,108.21455,89.901215,109.98019
2006-09-14,119.69783,105.45388,124.99429
2006-09-15,97.16865,105.67589,83.24722
2006-09-16,73.84705,78.878296,74.5646
2006-09-17,91.50739,102.17281,79.13492
2006-09-18,111.98429,129.64598,84.10699
2006-09-19,155.81221,149.11931,165.8403
2006-09-20,124.61979,75.11956,159.05272
2006-09-21,112.56298,149.622,89.142525
2006-09-22,105.720245,76.118484,126.98067
2006-09-23,99.4039,128.55946,80.42347
2006-09-24,71.19772,104.6,43.623367
2006-09-25,76.27623,72.420425,78.52752
2006-09-26,115.89158,77.02324,139.19746
2006-09-27,81.904144,78.62789,80.71806
2006-09-28,117.81671,103.796616,141.2566
2006-09-29,114.733696,134.91037,102.74348
2006-09-30,85.64604,93.645226,68.92003
2006-10-01,55.02604,87.77066,30.50392
2006-10-02,108.424904,134.18213,105.70331
2006-10-03,113.00182,109.43531,102.01866
2006-10-04,130.08257,66.349014,176.087
2006-10-05,122.68769,79.76742,137.50342
2006-10-06,110.718155,101.42784,124.413
2006-10-07,70.76973,70.55189,76.954094
2006-10-08,48.22327,51.772896,43.18371
2006-10-09,99.060036,79.0041,112.02527
2006-10-10,251.71489,66.91735,379.54663
2006-10-11,243.29593,105.72564,342.3677
2006-10-12,109.00102,121.9174,128.21927
2006-10-13,122.35611,124.95459,129.03983
2006-10-14,101.08097,74.85759,120.07427
2006-10-15,69.0918,84.1856,63.83555
2006-10-16,160.47041,144.7406,190.6231
2006-10-17,151.89336,148.20398,182.73781
2006-10-18,109.305626,133.18456,126.23758
2006-10-19,118.404335,137.25566,100.746605
2006-10-20,97.68196,97.38129,95.55955
2006-10-21,115.42983,101.69377,120.53744
2006-10-22,58.388386,54.328083,64.735695
2006-10-23,110.41893,159.42482,63.321926
2006-10-24,125.91631,135.18478,112.75747
2006-10-25,130.08257,108.571106,140.8696
2006-10-26,100.29869,81.072945,112.704735
2006-10-27,91.03688,70.263214,92.793564
2006-10-28,81.45658,86.619576,85.79602
2006-10-29,63.273766,74.210594,68.08886
2006-10-30,79.77514,90.89095,69.49436
2006-10-31,146.33833,132.62535,149.34058
2006-11-01,143.60843,101.80721,159.21986
2006-11-02,113.7703,89.681015,123.20464
2006-11-03,113.83394,56.741776,160.91603
2006-11-04,60.831795,55.13141,59.78055
2006-11-05,47.012424,36.052086,60.142002
2006-11-06,47.636482,51.142918,54.846317
2006-11-07,52.320915,52.159866,43.50648
2006-11-08,77.03646,88.61462,59.130672
2006-11-09,89.80625,138.13171,55.474125
2006-11-10,114.90294,145.28198,83.89352
2006-11-11,75.94029,93.98053,69.679146
2006-11-12,53.61381,30.542162,70.05674
2006-11-13,122.42098,129.22322,107.78493
2006-11-14,137.76274,112.36803,151.00304
2006-11-15,107.252426,79.427986,127.40536
2006-11-16,114.130486,88.80326,124.99429
2006-11-17,56.62509,45.160633,65.919754
2006-11-18,69.76764,55.64231,78.89902
2006-11-19,71.76601,67.77957,75.37981
2006-11-20,118.43817,103.314415,135.41695
2006-11-21,70.40883,53.4797,89.2147
2006-11-22,72.21712,68.86461,78.32712
2006-11-23,116.91416,123.029526,91.816795
2006-11-24,78.20037,81.07805,72.829185
2006-11-25,79.64321,82.33874,73.58425
2006-11-26,69.983826,85.2725,51.72777
2006-11-27,103.98194,133.27956,67.936195
2006-11-28,77.743935,87.61393,67.45724
2006-11-29,97.78798,97.48698,86.395874
2006-11-30,78.80365,106.618614,56.1666
2006-12-01,96.56778,75.84952,107.06552
2006-12-02,63.75653,44.21585,78.37082
2006-12-03,43.730267,65.39349,18.181543
2006-12-04,86.982086,79.48815,90.410416
2006-12-05,150.86942,124.247635,169.08835
2006-12-06,85.80194,67.2083,91.73186
2006-12-07,72.95214,53.872288,80.88266
2006-12-08,104.241646,103.92078,96.31132
2006-12-09,100.0344,68.38387,118.831055
2006-12-10,81.51733,103.42997,61.62201
2006-12-11,81.17144,77.06818,77.13896
2006-12-12,93.53891,64.31103,112.64767
2006-12-13,126.16511,64.3509,165.90457
2006-12-14,74.161964,82.148544,59.383995
2006-12-15,80.492294,67.89922,82.377686
2006-12-16,89.15237,72.21333,88.03292
2006-12-17,74.52346,66.86466,86.75603
2006-12-18,83.86247,76.00394,76.07375
2006-12-19,136.37874,100.18028,173.08908
2006-12-20,91.75211,88.31556,99.97244
2006-12-21,93.31177,74.41963,113.801094
2006-12-22,81.20697,67.46417,95.66203
2006-12-23,95.01925,78.39457,98.08323
2006-12-24,59.762817,59.57886,56.79389
2006-12-25,137.20694,117.24395,146.68954
2006-12-26,125.62632,92.28184,131.95229
2006-12-27,73.61262,51.801907,93.61713
2006-12-28,102.45055,113.48355,94.65649
2006-12-29,92.76736,77.06818,102.85195
2006-12-30,120.14494,123.197266,108.46751
2006-12-31,37.978485,50.48211,21.053534
2007-01-01,90.29145,101.26522,75.08017
2007-01-02,114.66581,110.07905,105.94246
2007-01-03,76.69672,101.94752,42.517147
2007-01-04,85.406906,121.63429,40.58201
2007-01-05,88.20446,84.676186,86.92715
2007-01-06,102.137505,104.57509,96.40763
2007-01-07,67.52686,67.31901,68.62863
2007-01-08,106.46076,138.7894,88.52546
2007-01-09,106.02788,76.873825,128.24072
2007-01-10,153.23886,188.5212,113.86728
2007-01-11,101.62936,109.53139,95.927986
2007-01-12,160.66245,192.2015,126.30882
2007-01-13,102.65076,99.568985,101.506004
2007-01-14,65.253365,61.225887,70.2191
2007-01-15,110.56067,76.3064,134.36603
2007-01-16,81.835724,85.13095,71.00762
2007-01-17,128.29208,177.08842,93.00211
2007-01-18,127.82487,119.297485,122.12086
2007-01-19,66.13111,29.967072,94.98289
2007-01-20,59.002476,39.21391,74.761765
2007-01-21,79.501625,98.12761,81.848114
2007-01-22,116.958534,75.22486,163.1369
2007-01-23,113.764946,120.08623,100.16377
2007-01-24,110.31954,101.06267,119.00646
2007-01-25,110.695656,99.31944,115.05864
2007-01-26,79.57236,58.761055,88.22254
2007-01-27,83.99538,83.73683,82.94068
2007-01-28,63.775368,67.31901,62.38967
2007-01-29,60.2285,49.447273,64.81186
2007-01-30,109.75375,79.57521,132.74716
2007-01-31,96.60358,80.77296,114.015205
2007-02-01,77.84802,74.93225,80.35829
2007-02-02,139.13376,76.7307,172.31035
2007-02-03,106.1546,108.541374,99.58765
2007-02-04,55.394104,80.99461,67.55751
2007-02-05,77.98646,74.0442,74.112206
2007-02-06,88.69903,54.416008,113.4708
2007-02-07,126.07299,113.116425,141.5254
2007-02-08,76.15098,75.91658,67.84492
2007-02-09,95.58356,77.42259,104.31845
2007-02-10,73.73867,67.85694,70.749245
2007-02-11,83.00283,67.70237,94.11744
2007-02-12,101.92516,94.35347,115.02324
2007-02-13,95.68174,52.627434,131.68942
2007-02-14,122.0767,105.25487,126.20237
2007-02-15,111.81663,128.19331,102.27694
2007-02-16,96.89412,108.67035,85.60615
2007-02-17,65.11885,67.74095,61.211197
2007-02-18,54.495827,62.089237,45.314987
2007-02-19,78.77194,66.13009,82.73853
2007-02-20,128.34032,124.4873,121.14048
2007-02-21,101.49929,122.65075,76.72713
2007-02-22,84.51819,59.79602,108.81991
2007-02-23,126.83919,94.10141,142.26288
2007-02-24,80.38867,66.32378,92.20096
2007-02-25,95.40806,98.91896,82.50818
2007-02-26,103.159546,99.03305,108.01976
2007-02-27,89.61536,121.246475,74.517975
2007-02-28,125.11497,166.30646,94.12872
2007-03-01,99.48458,107.21985,89.431946
2007-03-02,127.29259,118.04723,118.15566
2007-03-03,70.258705,62.25995,73.56883
2007-03-04,41.691357,75.56914,18.909637
2007-03-05,124.78851,113.09491,113.198784
2007-03-06,100.380844,103.29998,96.932686
2007-03-07,135.91643,163.85812,99.87705
2007-03-08,63.33255,82.3534,50.373302
2007-03-09,91.27964,99.805,78.350334
2007-03-10,55.874638,58.35516,57.523773
2007-03-11,66.03125,80.45644,54.907055
2007-03-12,58.96717,34.579803,80.76032
2007-03-13,79.58121,99.17031,66.17427
2007-03-14,104.47801,85.77588,122.64952
2007-03-15,104.117096,49.16682,141.2566
2007-03-16,122.026306,94.946884,138.59138
2007-03-17,56.879738,70.205765,36.036026
2007-03-18,44.167572,58.708824,30.605598
2007-03-19,66.384125,79.41574,49.68043
2007-03-20,95.01925,52.263046,136.2267
2007-03-21,65.07992,38.927757,81.17398
2007-03-22,92.08885,120.65853,70.011215
2007-03-23,76.48913,93.85069,53.818016
2007-03-24,82.88326,66.102516,91.89337
2007-03-25,49.49814,45.54995,56.989735
2007-03-26,105.21847,79.57521,114.64529
2007-03-27,129.0192,109.32874,134.10437
2007-03-28,103.87843,109.31194,100.77453
2007-03-29,102.85598,78.41247,120.74538
2007-03-30,93.80723,70.13886,107.25501
2007-03-31,61.442783,47.93765,71.08397
2007-04-01,67.28035,86.800674,46.072945
2007-04-02,82.90431,64.68192,101.90765
2007-04-03,104.33284,104.011696,92.178276
2007-04-04,62.938786,46.2332,71.6171
2007-04-05,96.19071,77.91439,104.98109
2007-04-06,106.96833,144.47874,68.862595
2007-04-07,41.333286,41.20606,44.1899
2007-04-08,37.472485,37.357143,37.391457
2007-04-09,65.5954,57.219307,68.180786
2007-04-10,81.48562,56.51117,94.27179
2007-04-11,96.60358,93.19957,103.65019
2007-04-12,86.148994,83.11337,92.433014
2007-04-13,80.64863,65.51143,89.41581
2007-04-14,59.345676,53.78455,62.806274
2007-04-15,70.08774,73.54947,67.48228
2007-04-16,114.48116,117.81035,110.548645
2007-04-17,88.641556,117.82494,70.978294
2007-04-18,63.761616,60.53843,75.742546
2007-04-19,62.19515,75.48277,44.97149
2007-04-20,99.75846,93.60131,107.35001
2007-04-21,65.62365,73.95491,61.685703
2007-04-22,32.34027,27.634905,38.41707
2007-04-23,48.241276,80.15464,26.742756
2007-04-24,70.27627,63.690865,69.06181
2007-04-25,119.01441,171.38054,65.97614
2007-04-26,64.66415,93.767426,48.882053
2007-04-27,87.09098,99.22618,72.41888
2007-04-28,54.75318,81.876976,36.42319
2007-04-29,48.785973,38.908646,48.68048
2007-04-30,112.426544,184.13222,33.387924
2007-05-01,140.06628,216.4345,75.70518
2007-05-02,72.08697,75.287224,62.796978
2007-05-03,57.91202,69.28052,67.41792
2007-05-04,87.9999,112.79446,62.721153
2007-05-05,43.169865,34.42959,43.076515
2007-05-06,43.18863,51.66683,50.277775
2007-05-07,75.00153,99.69423,48.50699
2007-05-08,75.976326,68.16821,94.765045
2007-05-09,108.60877,81.20586,124.178444
2007-05-10,109.895615,93.90629,104.436165
2007-05-11,100.76251,119.28718,78.55049
2007-05-12,69.24264,49.70124,73.6991
2007-05-13,65.13476,92.763245,69.63633
2007-05-14,99.29759,110.87099,79.2663
2007-05-15,92.65923,100.07186,77.04906
2007-05-16,105.68511,118.52978,82.38795
2007-05-17,93.86617,66.40966,110.78443
2007-05-18,124.64977,136.69269,119.19772
2007-05-19,47.28266,49.909893,41.62978
2007-05-20,91.61395,144.20834,56.132538
2007-05-21,82.51948,117.52211,45.74502
2007-05-22,91.917564,133.92755,52.914696
2007-05-23,115.04321,161.91402,61.898964
2007-05-24,104.38119,128.54457,91.901886
2007-05-25,125.06633,114.57207,134.91447
2007-05-26,84.28925,89.63179,88.7796
2007-05-27,107.64622,117.07077,113.92335
2007-05-28,73.39515,78.04718,73.23644
2007-05-29,87.063736,90.92887,96.5283
2007-05-30,159.35587,141.96478,186.07703
2007-05-31,111.72744,132.4561,85.37204
2007-06-01,111.09222,60.40923,151.16179
2007-06-02,80.20745,58.63775,84.48035
2007-06-03,63.703228,90.72449,45.40391
2007-06-04,176.06973,212.26613,190.67023
2007-06-05,123.08995,137.14766,114.39469
2007-06-06,127.911026,143.86568,125.452644
2007-06-07,123.13262,137.72356,109.88048
2007-06-08,119.37181,95.2035,134.00288
2007-06-09,71.89657,84.948456,66.42694
2007-06-10,56.83327,97.12857,40.50741
2007-06-11,84.11599,71.87749,79.93723
2007-06-12,109.47718,112.66086,99.84342
2007-06-13,116.83984,125.924545,99.78184
2007-06-14,106.190956,147.03345,73.58425
2007-06-15,93.22423,92.93728,82.68679
2007-06-16,78.33775,72.51829,79.09892
2007-06-17,82.19771,73.75023,82.019966
2007-06-18,143.53201,180.74551,125.63301
2007-06-19,123.06753,136.3208,96.649254
2007-06-20,121.95522,164.29709,71.260796
2007-06-21,75.8158,81.39648,72.74218
2007-06-22,69.57905,96.50765,35.2174
2007-06-23,110.508766,128.97789,103.097786
2007-06-24,65.17783,76.44378,44.633163
2007-06-25,76.661125,104.581795,53.680954
2007-06-26,75.51968,75.287224,62.796978
2007-06-27,91.402916,100.547935,99.59196
2007-06-28,59.100224,70.70197,39.31495
2007-06-29,114.125565,145.86446,68.13261
2007-06-30,107.404076,123.97981,108.11193
2007-07-01,90.75528,90.47592,90.55903
2007-07-02,153.71544,168.56651,140.60112
2007-07-03,153.2245,174.57469,145.61253
2007-07-04,159.68655,229.53702,104.9923
2007-07-05,144.5962,144.15114,142.09743
2007-07-06,121.856316,172.63123,79.99527
2007-07-07,54.21084,68.266075,37.960434
2007-07-08,82.9233,121.82661,79.84069
2007-07-09,152.30196,160.26834,154.78694
2007-07-10,133.91231,119.44748,146.51616
2007-07-11,116.34384,135.31667,91.368904
2007-07-12,98.022026,109.216805,86.302986
2007-07-13,150.71106,183.97612,158.5694
2007-07-14,74.02386,68.524864,83.53642
2007-07-15,114.07518,166.21207,65.67029
2007-07-16,176.55818,150.86975,181.76927
2007-07-17,113.12931,133.92755,82.311745
2007-07-18,154.22887,193.8639,144.97389
2007-07-19,82.129776,90.97441,85.9992
2007-07-20,89.44252,70.05995,100.93649
2007-07-21,87.69393,73.32336,94.090645
2007-07-22,104.33284,138.68225,86.75603
2007-07-23,128.362,140.35078,137.72519
2007-07-24,82.63455,64.47146,83.65088
2007-07-25,91.57719,100.73964,105.03351
2007-07-26,124.33229,135.75432,123.07881
2007-07-27,108.05206,129.26337,97.549995
2007-07-28,97.8517,126.24182,62.22163
2007-07-29,65.11189,97.36721,47.37476
2007-07-30,97.773544,124.76491,78.0497
2007-07-31,129.90462,115.87268,130.76076
2007-08-01,124.13961,149.8117,108.65893
2007-08-02,95.06921,106.62364,88.93465
2007-08-03,122.33914,143.85329,114.770996
2007-08-04,97.68196,108.837906,114.67145
2007-08-05,69.011826,121.41071,47.258648
2007-08-06,104.241646,123.16537,89.890564
2007-08-07,127.11885,178.90952,118.13899
