,gold_realized_vol_20d,gold_realized_vol_5d,vol_of_vol
2014-11-18,0.18829725397802974,0.16088857656950958,0.02189790435526479
2014-11-19,0.18801744046663585,0.15849507863117282,0.021860576702748248
2014-11-20,0.18344620221286234,0.16862171799538211,0.02178843645590636
2014-11-21,0.18480116447543207,0.10048170257196659,0.0212794663993964
2014-11-24,0.18480020222091978,0.1002411570387199,0.020339491216339628
2014-11-25,0.18494957653885785,0.05624966237528533,0.018666660737093194
2014-11-26,0.18468490014751926,0.051568599604441254,0.0163517368951959
2014-11-28,0.18052359260309142,0.142539865058852,0.015594050816740607
2014-12-01,0.2063755699224386,0.3163427295734162,0.01687911730910532
2014-12-02,0.21526101487352578,0.3444278619772867,0.01795902063996516
2014-12-03,0.21609076970099386,0.34806257101847266,0.01825027818169166
2014-12-04,0.20228270081859906,0.34826049453173274,0.01792472405304206
2014-12-05,0.21053432237004377,0.3364332651924791,0.015944281653765588
2014-12-08,0.19458953837660758,0.16819867165526914,0.015591456217428579
2014-12-09,0.21743841594500304,0.2613765919293968,0.01625306942869029
2014-12-10,0.21822314182960129,0.2652211652042127,0.01656035357977028
2014-12-11,0.21812663505485233,0.2680024620541844,0.01595458271972648
2014-12-12,0.21895772576973113,0.22991746443764371,0.015006216176790339
2014-12-15,0.21390541237750535,0.2622777623958328,0.01506960609408507
2014-12-16,0.21796677508109852,0.07856982294700399,0.015100347200028546
2014-12-17,0.21408584427592176,0.08790122136927583,0.01501771607187798
2014-12-18,0.21385974933695348,0.09714642603792224,0.014793194740050362
2014-12-19,0.21365006733329603,0.10566991824031646,0.014105349765965326
2014-12-22,0.21806488792017925,0.11262292941879723,0.013476461173957894
2014-12-23,0.21805671139772762,0.0975874129032209,0.012587105533880021
2014-12-24,0.21820545229803207,0.0938736086750534,0.011399860475188947
2014-12-26,0.22892325268713323,0.18542861806965588,0.01036293387886561
2014-12-29,0.22326048995409717,0.20195435848778537,0.007328764251048459
2014-12-30,0.1884009296291273,0.20669789900404953,0.00927257126455952
2014-12-31,0.1865766050137825,0.24032925745853823,0.011103841057217395
2015-01-02,0.1842307559568272,0.23643650184507234,0.012736055992847467
2015-01-05,0.19265637470365965,0.2218013512797967,0.013252930950703457
2015-01-06,0.18999013525548333,0.19831657838957756,0.014022771238061438
2015-01-07,0.19200979185614128,0.19628038523074043,0.014177748519404058
2015-01-08,0.15574717746040143,0.15083010036501715,0.01840219897197557
2015-01-09,0.15772000700125727,0.1498005208834999,0.021104168454509343
2015-01-12,0.16515124711440585,0.1446398647073586,0.02241828146962493
2015-01-13,0.164819921357379,0.12635651757383082,0.023331170807736234
2015-01-14,0.15792972932202828,0.0992705461610387,0.024626997585846147
2015-01-15,0.1714169381252426,0.16073013201255565,0.02454824877640525
2015-01-16,0.17268111891092264,0.15867551118249984,0.024398584968783832
2015-01-20,0.175904812908565,0.15839663105012014,0.023972089865582226
2015-01-21,0.1762947016783508,0.16443330768739892,0.023379468594813373
2015-01-22,0.16366530983188915,0.1488765045653406,0.02271823939843498
2015-01-23,0.16694845216642654,0.12480944358733839,0.02155183896279714
2015-01-26,0.1727746381096083,0.149579090354235,0.019817995287699196
2015-01-27,0.1657986401380326,0.12903093684333267,0.01620566546606085
2015-01-28,0.15902447407103776,0.13233034701978855,0.012276852856620555
2015-01-29,0.18253102377041766,0.19342411377899,0.01195491225185183
2015-01-30,0.18169093456582777,0.269248029033829,0.011703574023094581
2015-02-02,0.1826865498388307,0.25968665226986887,0.011626599794845642
2015-02-03,0.18667751970300336,0.25421482038401727,0.01114446881270058
2015-02-04,0.18261448231977814,0.260864111933505,0.010630556557456672
2015-02-05,0.1799932369500499,0.1841623747137125,0.009723388203841223
2015-02-06,0.19952932775565707,0.1648781844956525,0.010936911150943994
2015-02-09,0.19930493586391085,0.18657988869786107,0.01174368968843103
2015-02-10,0.19560212308623615,0.17669396334347767,0.012309192345020264
2015-02-11,0.19885946150990744,0.16520245944394266,0.012891330261784939
2015-02-12,0.19891555549917467,0.17100543041597077,0.012689209558939917
2015-02-13,0.17729423602235486,0.11564076318275278,0.012531307613818916
2015-02-17,0.1784422354622775,0.1310460089791388,0.012396975022232857
2015-02-18,0.16822106943208523,0.1306170818539063,0.01268629821177369
2015-02-19,0.1715256891265782,0.142251913854753,0.012820406066369182
2015-02-20,0.16843416201085493,0.14004581222475054,0.01252982246525017
2015-02-23,0.1681891274537797,0.12198972138786832,0.012460287550734108
2015-02-24,0.16639716036101154,0.07689866960009871,0.012757378826207501
2015-02-25,0.1614149932892238,0.06834587319561741,0.013058914036950394
2015-02-26,0.16613125614761357,0.07633047558648814,0.012533725568325296
2015-02-27,0.1465150146816208,0.07292177928610916,0.014666168014935824
2015-03-02,0.1245469400052212,0.07567196133522307,0.019018739010542882
2015-03-03,0.12449590416158897,0.07677748298276597,0.022146315778340222
2015-03-04,0.1186945466581392,0.07865877147367681,0.024995531262279127
2015-03-05,0.11691070347337137,0.04314731307783197,0.027417052057116236
2015-03-06,0.14432719713167527,0.16464762108428552,0.027650150510495075
2015-03-09,0.1283199604490506,0.17871656671843228,0.027511914726063343
2015-03-10,0.1247161225960704,0.1763344793898821,0.02711694283394303
2015-03-11,0.1250824777559291,0.17174927524907865,0.02646475709390877
2015-03-12,0.12330092490511202,0.18351444401983824,0.025060454865304987
2015-03-13,0.12312560127750738,0.0715666102320528,0.022928963704701967
2015-03-16,0.12019573522618453,0.06783280160510587,0.02241624806167832
2015-03-17,0.11179683352255365,0.06483526680024983,0.021887960477663487
2015-03-18,0.11196584386863756,0.04196819958031609,0.02170010647882071
2015-03-19,0.12492723975137954,0.11743773656624773,0.02028807801274267
2015-03-20,0.13561491288707325,0.134394738202936,0.018704790645947995
2015-03-23,0.13576172146692242,0.13065444383351313,0.016836543044411276
2015-03-24,0.136043350664378,0.10110168765718393,0.014788954485292499
2015-03-25,0.1365676025977808,0.09607776486154519,0.012958580080176908
2015-03-26,0.13582338930588417,0.06903610805541803,0.009759102051402959
2015-03-27,0.13613717336687117,0.0642721040575861,0.008932172771583336
2015-03-30,0.14222054824724323,0.1246701512372786,0.009538920324260488
2015-03-31,0.14199807432964515,0.12055717797740419,0.010010868693841156
2015-04-01,0.16166238967862942,0.201781552784337,0.012140082092154773
2015-04-02,0.1625385896567928,0.20328025719217113,0.013588519184281942
2015-04-06,0.13586928578171578,0.2254241431368501,0.013350453767713592
2015-04-07,0.1394876346326924,0.20211428489192157,0.013391828038075405
2015-04-08,0.1400067336594791,0.21326369572768458,0.013315736549728825
2015-04-09,0.13973174773330552,0.15233986560162646,0.013201443219457768
2015-04-10,0.1420894975355451,0.16721489943882328,0.013011821461105534
2015-04-13,0.1439450066464787,0.1116690638014577,0.012785564701138234
2015-04-14,0.14631709814283314,0.10975413455926596,0.012335065360106187
2015-04-15,0.14574518534163178,0.1252284027126266,0.010772692233074848
2015-04-16,0.14690387250641945,0.11012370943348461,0.00866044653785237
2015-04-17,0.1385320439216152,0.08937185183689897,0.007782536644592315
2015-04-20,0.13477852412982816,0.1017443839761826,0.007821648853843278
2015-04-21,0.13719269742502316,0.10852592916463204,0.007766894199348608
2015-04-22,0.1454417164601183,0.13658828800570955,0.0076596726247306944
2015-04-23,0.1462687166562961,0.14956512643842418,0.007560791992433605
2015-04-24,0.15452868898916947,0.1761630540668757,0.007763025952435196
2015-04-27,0.17777295130927753,0.2625029930643911,0.010591280020278041
2015-04-28,0.17366361751101114,0.2640923809403662,0.012190066667603899
2015-04-29,0.17417328492608553,0.23571931027120413,0.013452434908999502
2015-04-30,0.17723358707868772,0.29939011628718243,0.0146048200098957
2015-05-01,0.17751884683208244,0.2779838523695302,0.015624270158669426
2015-05-04,0.17307587099506008,0.21423347517314947,0.01595692014707501
2015-05-05,0.17342346487771554,0.20349112017403476,0.016276838238408933
2015-05-06,0.1723432249867704,0.20360752710551908,0.01637580843451946
2015-05-07,0.1717628407786204,0.12183350487562832,0.01626347139301501
2015-05-08,0.16956931450089552,0.11022369292418673,0.016040226121865248
2015-05-11,0.1697481796760075,0.09258833728389801,0.015800694341007112
2015-05-12,0.17136807829880882,0.10410537910628281,0.015625882439772414
2015-05-13,0.1863319619658232,0.1817033622663889,0.016093482722983974
2015-05-14,0.18660561526914762,0.1508860638424468,0.016374165872032907
2015-05-15,0.18632124527908264,0.15944455792704512,0.015694190477793177
2015-05-18,0.18340133155905763,0.1351131667266676,0.013953753252304097
2015-05-19,0.19292328888666807,0.21942204935929951,0.012460750678061789
2015-05-20,0.18620013984526831,0.1414092114727097,0.010924841721128398
2015-05-21,0.18581465480544074,0.12583620934322323,0.008778629796708303
2015-05-22,0.17530291945514517,0.12555074526125654,0.0070064303617286446
2015-05-26,0.16168912585811793,0.13397372893163906,0.007924296753551226
2015-05-27,0.1577205118413414,0.09998964135062897,0.009045085734366552
2015-05-28,0.1579056571725756,0.1014975087423245,0.00996222803853135
2015-05-29,0.13497915875385338,0.10616475114248393,0.013498120450514746
2015-06-01,0.13253815765118374,0.1051529401288988,0.01628748445017256
2015-06-02,0.1284466347378599,0.03902069273578573,0.018900750192857238
2015-06-03,0.13014179529338735,0.07620986374819855,0.020778634230606198
2015-06-04,0.13301519954902538,0.09107397567207044,0.02207254021338898
2015-06-05,0.13257187416227556,0.0887836407551057,0.023161666494582702
2015-06-08,0.13197019089681192,0.10647569612409978,0.024117647987615523
2015-06-09,0.13170329564085645,0.1006895607321839,0.024899756589049894
2015-06-10,0.1313264424648789,0.11057789062507867,0.025485271050252726
2015-06-11,0.10370901049881424,0.09707203096400689,0.027179525568070354
2015-06-12,0.10010222657633176,0.07931675820463019,0.028439759369121628
2015-06-15,0.10334035698581998,0.0814741003522578,0.02874279460228577
2015-06-16,0.10280668004937205,0.09026287354741859,0.028686841252043738
2015-06-17,0.08636174148201219,0.0681477604796931,0.028373057895727652
2015-06-18,0.11772401358852817,0.16786775525210518,0.02594578310971437
2015-06-19,0.11698190398408834,0.16637819450869637,0.022800511044896048
2015-06-22,0.12813875402324737,0.21044605659714805,0.019970222600087167
2015-06-23,0.12002696615912083,0.21368201545367702,0.018159789237544847
2015-06-24,0.1203746518109982,0.21335948956848488,0.01634779380687687
2015-06-25,0.11997607401129129,0.09503886064467125,0.014023478165320402
2015-06-26,0.11999634767871332,0.09930635263304147,0.013592264474124113
2015-06-29,0.12178137600945604,0.06908911319486334,0.013260579116245357
2015-06-30,0.12174948668193437,0.06793914553570195,0.013093643010687609
2015-07-01,0.11907453165130098,0.0662431721928838,0.012815090830558814
2015-07-02,0.1168132632650213,0.07346350688251507,0.012327881207111858
2015-07-06,0.11883538425181206,0.10132955765150838,0.011805386974502629
2015-07-07,0.13323838230385715,0.14715251206818186,0.011895129749756986
2015-07-08,0.13743291178664058,0.17515917975521023,0.012336225137859664
2015-07-09,0.13446587979793787,0.1759366164448715,0.012546439067101114
2015-07-10,0.13358638304258472,0.17352759739087698,0.012640620538535706
2015-07-13,0.13366041247098573,0.15305771183375222,0.012272245261408347
2015-07-14,0.13145277398314675,0.0838404076591544,0.011827185536310859
2015-07-15,0.13186599697965504,0.026981598924822704,0.011146259698710687
2015-07-16,0.13178586600739048,0.025974589781942697,0.007167680825228352
2015-07-17,0.10470580738343037,0.057367469496472645,0.008392490357023937
2015-07-20,0.1241729947844066,0.1323352615580315,0.00819168318072521
2015-07-21,0.11751453925791756,0.1282291827029542,0.008331412751541313
2015-07-22,0.12005650045120601,0.12468247009851932,0.008330557351623946
2015-07-23,0.12198145658881716,0.14741572523549384,0.008295061764450325
2015-07-24,0.12257897735915006,0.14672793642336168,0.0082371410170883
2015-07-27,0.13106598673951497,0.13237917061353488,0.008266580157652024
2015-07-28,0.12776803462408168,0.13237473884092002,0.008237335283255529
2015-07-29,0.1274268642183419,0.10615399897291068,0.008192083528306788
2015-07-30,0.1273349320436365,0.1073581258373386,0.008032597225858718
2015-07-31,0.13156916478195013,0.09621545485580012,0.00778066555007748
2015-08-03,0.12466489997688236,0.0702793257221871,0.007559838517187539
2015-08-04,0.11429317098014088,0.07227381615758682,0.007967866611997765
2015-08-05,0.10491613045665892,0.07538785168819813,0.008878461202376118
2015-08-06,0.10829325810169671,0.07934774341079524,0.009304147213396577
2015-08-07,0.11065683922471022,0.06989886980357554,0.009412452736027553
2015-08-10,0.11863941500259556,0.07970697310826644,0.009058293876952398
2015-08-11,0.12012784070473057,0.0785586363883108,0.008761520522844195
2015-08-12,0.13217477929126148,0.07540522679594967,0.008781792839067753
2015-08-13,0.1335293684050861,0.12345560473046217,0.008901433409866419
2015-08-14,0.12910733363816576,0.1339337670736321,0.008167527380448524
2015-08-17,0.10290928446699382,0.12566415174604595,0.00923758808411226
2015-08-18,0.10232560718024163,0.1285312088121883,0.01014737454194624
2015-08-19,0.09775377433812386,0.10407605520995337,0.011359913690172588
2015-08-20,0.1217117139101787,0.15838022121961473,0.011356917067736975
2015-08-21,0.11554437901741209,0.13787950324248915,0.011363592538858871
2015-08-24,0.1165995170095287,0.16942912185194356,0.011016318675802432
2015-08-25,0.12911198228715642,0.2168016045992664,0.01108059066702736
2015-08-26,0.13715081109073954,0.23324697261159175,0.011692372643264125
2015-08-27,0.13634021559777681,0.12270235503237027,0.01219599862532317
2015-08-28,0.13870484898601032,0.1474372777899301,0.012666911365277438
2015-08-31,0.13691161490031203,0.14875645852792316,0.01320281604948063
2015-09-01,0.13779192900900708,0.13458084532811387,0.013673571042508091
2015-09-02,0.13838585941431442,0.10132955051667589,0.013582989545064428
2015-09-03,0.14276683886412134,0.12161820770932044,0.013779227208163821
2015-09-04,0.14335303988859546,0.08708953584451636,0.013937590765407471
2015-09-08,0.14026183438626377,0.08820524107309874,0.01412921998528447
2015-09-09,0.15293678984703896,0.10074752431732117,0.015084873824300968
2015-09-10,0.14581584831194755,0.1388441842799051,0.015525153123604536
2015-09-11,0.14518073672945572,0.1355005495184847,0.01588103517266785
2015-09-14,0.14576219137332258,0.1459322786400636,0.016235046921801072
2015-09-15,0.1450738942668266,0.14502832836067994,0.01503888329168577
2015-09-16,0.15516179747845962,0.13294887284159215,0.013874871517039531
2015-09-17,0.1509267984244595,0.1321536258690259,0.010916096368190232
2015-09-18,0.14476977542545555,0.16167872760453525,0.01021422356467505
2015-09-21,0.14334543448535872,0.179096165304981,0.00846284665962214
2015-09-22,0.1441908704611885,0.18856772847365763,0.006155802925884629
2015-09-23,0.1389716885279026,0.1655416384368633,0.005353040281998247
2015-09-24,0.14858129699997935,0.1990148521697936,0.005284057575207012
2015-09-25,0.15112958059869402,0.18262495953117805,0.005225323071813047
2015-09-28,0.15436067557703131,0.20527193278132058,0.00547787144561552
2015-09-29,0.1549697155085397,0.19977092474637895,0.005513374439506923
2015-09-30,0.15686550906514796,0.20496643293129158,0.00563316502625922
2015-10-01,0.15599464504796262,0.07131552037773642,0.005568552646449201
2015-10-02,0.1707116276655558,0.20776910145773023,0.007389118988941094
2015-10-05,0.17024060081653072,0.18444685441790457,0.008577885714162703
2015-10-06,0.1718911122227108,0.1821807242615609,0.009414859229441276
2015-10-07,0.15835813433030282,0.1394579256912223,0.009510383399783353
2015-10-08,0.15873737122244538,0.14865649864596228,0.00946296002332754
2015-10-09,0.15919740448908729,0.08799726399697198,0.009351404865361845
2015-10-12,0.16014293901314025,0.08863342535338223,0.009239940072418608
2015-10-13,0.15817957107922112,0.08756545809634796,0.008983926573147526
2015-10-14,0.15580076605724927,0.10610330337785746,0.008984409377140515
2015-10-15,0.1554757550808927,0.06905513939807342,0.008923425130069527
2015-10-16,0.14554410896894243,0.09818889891447258,0.00887553298043517
2015-10-19,0.14882200329668346,0.13110708037312813,0.008555135795460701
2015-10-20,0.14516205311672226,0.13203689791929782,0.008487616952104782
2015-10-21,0.1497323822353441,0.11345293065940248,0.007654418490546762
2015-10-22,0.13386869988782468,0.08649279807638477,0.009037081560815587
2015-10-23,0.1315163310644135,0.08666368931879714,0.01051004192835362
2015-10-26,0.12234468906782145,0.08216674921827158,0.01277186358808613
2015-10-27,0.12073856745261648,0.07043911357888648,0.014671475681767234
2015-10-28,0.11433100819554153,0.0725366998726926,0.016779065390426333
2015-10-29,0.15135123344156398,0.2075562881182761,0.016714131458387575
2015-10-30,0.13507558610830497,0.20790193017886816,0.01618076919647512
2015-11-02,0.13621801284342563,0.19871733237916397,0.015415179162968683
2015-11-03,0.14880884856748372,0.21300899731024944,0.014157920594588308
2015-11-04,0.14957588444904982,0.1487593746316567,0.013837070310597086
2015-11-05,0.14940945769834105,0.10706520571543891,0.013467560898402967
2015-11-06,0.14945537565604636,0.11513619013181334,0.013041842089712555
2015-11-09,0.14493871098028197,0.13310628190443718,0.012423205586057631
2015-11-10,0.14479244983086728,0.10358951844071902,0.011871998795206628
2015-11-11,0.13249628571279032,0.1013653992176484,0.011549083771752627
2015-11-12,0.1262981495495471,0.0998641092690526,0.011397364812530907
2015-11-13,0.1273050922594678,0.03204935713871997,0.01157648743340435
2015-11-16,0.12859960490926525,0.0411164208899854,0.011474507318023863
2015-11-17,0.12958083320454378,0.09864688715835204,0.011427237081692153
2015-11-18,0.1297989914757377,0.10231642027295547,0.01105938969742935
2015-11-19,0.13733944442947513,0.13054071554345192,0.011062562420639995
2015-11-20,0.1375625803517902,0.13060935992109537,0.011030573791994637
2015-11-23,0.136025570415222,0.13704115114899665,0.010566621490502106
2015-11-24,0.14084445836710466,0.11008972803782144,0.009926719150133979
2015-11-25,0.1323674694860306,0.11487077343165138,0.008416391777409228
2015-11-27,0.11260983626401941,0.11787258783394819,0.009645360089105073
2015-11-30,0.12182356059170345,0.15142499291348033,0.0101851940609024
2015-12-01,0.1218143923123917,0.1389890948535298,0.010652055623204709
2015-12-02,0.1088138151051053,0.13277716429544748,0.011645416093654333
2015-12-03,0.11288225558114785,0.1532916212975496,0.011798012674924559
2015-12-04,0.14038499616398273,0.1837524294054709,0.011225115340647435
2015-12-07,0.13274127445366854,0.19948327014370554,0.010350168349864337
2015-12-08,0.13271191282185651,0.19766851097705013,0.009762737597649384
2015-12-09,0.13281924155588917,0.1721045975711444,0.009110608274765165
2015-12-10,0.13310085100094302,0.17958314735504358,0.009124715853690315
2015-12-11,0.1333197806419338,0.06985747865063999,0.009159569511382984
2015-12-14,0.13908946034623146,0.09264818819258673,0.00941207253695247
2015-12-15,0.13859862363491618,0.09107277771276363,0.009613314196484358
2015-12-16,0.13969057501538099,0.15121244179088947,0.009841495993687855
2015-12-17,0.16688573745154786,0.23787017494108062,0.012729602243251316
2015-12-18,0.17268290585487034,0.2711270269546673,0.015564062826204926
2015-12-21,0.18083740378719937,0.2769411421081978,0.01872330642197492
2015-12-22,0.17949199652406972,0.2845635557498214,0.02104395182299417
2015-12-23,0.17895699045591634,0.2662838100053777,0.022894924755315137
2015-12-24,0.18035774918679626,0.1640622031563388,0.024450738424018247
2015-12-28,0.17531690294435906,0.15339193367866674,0.024371650320354963
2015-12-29,0.17393253378871554,0.11219235219192226,0.024423281511246817
2015-12-30,0.18405753179977624,0.15703566072830466,0.024777295355446323
2015-12-31,0.1810286266329868,0.1568276658167,0.023401830550311722
2016-01-04,0.1861657428776123,0.18633180750252024,0.022087164467662016
2016-01-05,0.1696283653411185,0.1792802910726893,0.021747777432206836
2016-01-06,0.17311315884024273,0.19422357072057225,0.020885265146460587
2016-01-07,0.17982770076324572,0.10661309916645349,0.019975248632570202
2016-01-08,0.18361510405841586,0.16049854748261555,0.0188745003511196
2016-01-11,0.182868606372427,0.15538974694062332,0.01731935929027007
2016-01-12,0.18680034678536075,0.18497486497591517,0.015382674954633873
2016-01-13,0.18155788717006371,0.15765515354984025,0.013296217148652638
2016-01-14,0.18763941275192497,0.09581017684950711,0.010502958803156347
2016-01-15,0.1893901617875506,0.17855639931125997,0.006120752660176826
2016-01-19,0.16329932616074438,0.1785491776732224,0.0065534155452218025
2016-01-20,0.16442573454333295,0.19175368750915445,0.007232306524199625
2016-01-21,0.1601158966732868,0.2080083845053579,0.008367771772474789
2016-01-22,0.15807608761174058,0.17166787727685334,0.009474567915236825
2016-01-25,0.15832455550482888,0.14527862598014377,0.010335420909857939
2016-01-26,0.16268685721143622,0.15660654281185682,0.010690438479492394
2016-01-27,0.1613472083350534,0.1384711879978923,0.011122707413481205
2016-01-28,0.1606696068156539,0.11700668693949061,0.011539306250505995
2016-01-29,0.14572145021025357,0.11171972226323687,0.012844084732462804
2016-02-01,0.14791454676465288,0.1179012462520162,0.013699710822441289
2016-02-02,0.14250517289781667,0.08483180387252003,0.014471749955502195
2016-02-03,0.14688034644159007,0.0997314330760589,0.015210173891613948
2016-02-04,0.14853929856833645,0.10898575522906088,0.015662487256379077
2016-02-05,0.14229256371076598,0.11114741001860488,0.016111604268520943
2016-02-08,0.17675114959363472,0.22651831455558133,0.015734503645458715
2016-02-09,0.17593069404615114,0.22239393408344763,0.015354354733788328
2016-02-10,0.17008211969353987,0.2490042267080644,0.014419549198324564
2016-02-11,0.22010181696138253,0.35660144588009796,0.01899248745432244
2016-02-12,0.21457362758297763,0.37894091098567534,0.021532005914289328
2016-02-16,0.2406304028959668,0.40934200784520924,0.026904688295000295
2016-02-17,0.23955357088880044,0.4092000289667855,0.031249288059363556
2016-02-18,0.2379518037245596,0.4107217678313535,0.03448643093934749
2016-02-19,0.23348340372730536,0.2271461725862869,0.03659772028352866
2016-02-22,0.24595717543720033,0.24893672896826294,0.0391168780966665
2016-02-23,0.2465067436222817,0.18509002078076353,0.04104104702490272
2016-02-24,0.24647855087296908,0.20100479169837077,0.042568984234089204
2016-02-25,0.2450697651999597,0.18992251936264817,0.04348270790764663
2016-02-26,0.2543092540662858,0.22100961346309222,0.04446546675274616
2016-02-29,0.25498450882950496,0.1852645504626879,0.04401829053902869
2016-03-01,0.2557636545351543,0.18040527205562043,0.0430558475073626
2016-03-02,0.25550280225473027,0.1636943154458993,0.040824107783182524
2016-03-03,0.255822425576656,0.18576635677562525,0.03807124075434934
2016-03-04,0.25419285684072546,0.10129589552617332,0.034340721560389684
2016-03-07,0.2562321707527974,0.13166139779629787,0.028229258464818448
2016-03-08,0.2305995050439337,0.12474785506536906,0.02484767714758164
2016-03-09,0.23188523017897478,0.13485616495431965,0.020398646076682733
2016-03-10,0.23328225053298857,0.13016183410859697,0.012414146379782968
2016-03-11,0.17989061002317686,0.1358527800066015,0.01817619404011492
2016-03-14,0.18291564104174216,0.15170833133061107,0.021617768571518845
2016-03-15,0.16282102769029838,0.16048368536426255,0.02751551710829402
2016-03-16,0.1628416413890679,0.16319425641513086,0.03187260670900292
2016-03-17,0.18660707409097704,0.2728876223277022,0.03334454608317535
2016-03-18,0.18981536972480983,0.2687530791710235,0.0344307929862877
2016-03-21,0.18101359732482242,0.26142627858943773,0.03555074851349705
2016-03-22,0.17801530684604092,0.24153660341055397,0.036486852292290206
2016-03-23,0.18630763778155354,0.29196002570397467,0.03666044627714857
2016-03-24,0.1863754345588568,0.13769713420384747,0.036635466676070184
2016-03-28,0.17920026483501253,0.142128887216746,0.03612764984133171
2016-03-29,0.1804449173719335,0.18836479704000184,0.0350948745328744
2016-03-30,0.1820348223546073,0.18642101325153623,0.033480335809317106
2016-03-31,0.18036978462514974,0.12398309796060096,0.031405252037794616
2016-04-01,0.17599880089951567,0.14823813007948344,0.02876997026215175
2016-04-04,0.17091137837371728,0.15032992193722927,0.025611693707278504
2016-04-05,0.17446344479001535,0.12789126659177777,0.02068205700451111
2016-04-06,0.17487195411708004,0.12175565186401059,0.018056426698600032
2016-04-07,0.18022365771960855,0.14358993714322346,0.01411012679649822
2016-04-08,0.17507707187863591,0.11342741266754497,0.007122951486822503
2016-04-11,0.17681142442193223,0.10652284911815374,0.007124816349711356
2016-04-12,0.17178482695475092,0.1076912129717937,0.007184386104556528
2016-04-13,0.17062716354137902,0.13927068453287267,0.006508027831620096
2016-04-14,0.18242343779468786,0.18639322222942573,0.0054672244115622735
2016-04-15,0.15031113481576314,0.19018023631637324,0.008206199335556634
2016-04-18,0.1479345141770262,0.15617756575436967,0.010005310544592767
2016-04-19,0.15629583990140905,0.20887376715922124,0.010755676772777452
2016-04-20,0.15585570070691465,0.19297047096100123,0.011442343980659303
2016-04-21,0.13789359563225825,0.11932388607209994,0.013411836680561175
2016-04-22,0.15076087356804355,0.18111976085308845,0.013555985768513207
2016-04-25,0.15322710202526907,0.19237789179666828,0.013741447474473631
2016-04-26,0.14671912882358282,0.14571850756012192,0.014122511739406504
2016-04-27,0.14508165578789736,0.15500045062458148,0.014293309865242257
2016-04-28,0.15118831673299246,0.1812844840945465,0.01400824446831512
2016-04-29,0.15761777258434095,0.10392570976243512,0.01366956657903181
2016-05-02,0.15594408865552992,0.1118995267587603,0.013536494159491892
2016-05-03,0.15607266603991488,0.1371458537095934,0.013176158550624342
2016-05-04,0.16431364742030508,0.20648114227607128,0.012746536124869019
2016-05-05,0.16120389375198946,0.18913779642905637,0.011776556704058583
2016-05-06,0.17009746313442262,0.17742703340549754,0.011452644451787203
2016-05-09,0.18506153397286662,0.22912036977192712,0.012280421781709057
2016-05-10,0.18506259497033875,0.23005469955839367,0.013347749897998555
2016-05-11,0.1830498954776408,0.22662825305648354,0.014171858363007436
2016-05-12,0.1703560972819948,0.22786645284399543,0.01339375077611302
2016-05-13,0.16945522759375475,0.17414929769161813,0.013408953464958587
2016-05-16,0.16940298822603558,0.07120223784171881,0.013236997994365214
2016-05-17,0.16111595988736754,0.06730453999378071,0.013186158279373425
2016-05-18,0.16143643797361573,0.0375029276259283,0.013119891312247823
2016-05-19,0.17098967654847055,0.1162655184987584,0.011990728417419771
2016-05-20,0.15971244076283359,0.11229347689304767,0.011656209734485366
2016-05-23,0.15750419161684198,0.10786376780761653,0.01148898668539425
2016-05-24,0.17013740841440214,0.13182319687221689,0.010800372680841852
2016-05-25,0.16908426305430993,0.1263251140940224,0.009722239055252569
2016-05-26,0.15990285723273887,0.11097191272771921,0.009183034198331932
2016-05-27,0.13996644221121113,0.10541092655020073,0.010821682004547561
2016-05-31,0.13822292680759063,0.11211516846325519,0.012310840141601458
2016-06-01,0.13825189520295422,0.03776590042182619,0.013578800684714105
2016-06-02,0.13280350954132172,0.035475618045475055,0.015287435542429574
2016-06-03,0.16511684584374783,0.1964362865620407,0.015293114895497631
2016-06-06,0.1517316592984022,0.18117368907369708,0.015385296927018491
2016-06-07,0.13357723818647482,0.18275723048224185,0.015614616682463455
2016-06-08,0.14153551663651598,0.1756954512528215,0.014856288539822158
2016-06-09,0.14137204458625724,0.15446860794888395,0.013928836469384871
2016-06-10,0.14114938576628597,0.07902946950558762,0.013773562335203573
2016-06-13,0.14433634939078038,0.08025376615246028,0.0133939623278234
2016-06-14,0.1443236478727499,0.07487460863552672,0.012879223243019627
2016-06-15,0.14419696748926328,0.06445389287971252,0.01274257517038826
2016-06-16,0.14637259845672296,0.06347615110668467,0.012490360292614106
2016-06-17,0.13412274519087852,0.08041111971773687,0.011858661968747882
2016-06-20,0.1342567901548659,0.06766272490219094,0.011864314049117733
2016-06-21,0.1465052292011379,0.13209065235417417,0.011573786095555514
2016-06-22,0.12962860183465444,0.13042065341862263,0.01060329868254516
2016-06-23,0.13026599562479527,0.08876661251268539,0.009195185605040802
2016-06-24,0.20509085554231113,0.383918289622406,0.01650357392984545
2016-06-27,0.20226274691813798,0.3808585948121585,0.02095309927722987
2016-06-28,0.20492780279565076,0.3535423542150868,0.024455711572983166
2016-06-29,0.20411100305088276,0.34418971076397686,0.02700756752381107
2016-06-30,0.20563060946171546,0.34256269009368734,0.028861598683462872
2016-07-01,0.19435694452572597,0.13420645576759585,0.029985092568513606
2016-07-05,0.19808768428899162,0.15710737887191478,0.031163170696568796
2016-07-06,0.19740031388280205,0.12461749364786803,0.03144086006811083
2016-07-07,0.197427476866559,0.14744863696746677,0.03177474290966236
