,Close
2006-06-27,10.195
2006-06-28,10.155
2006-06-29,10.333
2006-06-30,10.833
2006-07-03,10.833
2006-07-05,11.335
2006-07-06,11.507
2006-07-07,11.325
2006-07-10,11.03
2006-07-11,11.47
2006-07-12,11.475
2006-07-13,11.405
2006-07-14,11.45
2006-07-17,11.01
2006-07-18,10.455
2006-07-19,11.055
2006-07-20,11.005
2006-07-21,10.785
2006-07-24,10.87
2006-07-25,10.895
2006-07-26,11.03
2006-07-27,11.34
2006-07-28,11.365
2006-07-31,11.37
2006-08-01,11.74
2006-08-02,12.245
2006-08-03,12.09
2006-08-04,12.485
2006-08-07,12.265
2006-08-08,12.26
2006-08-09,12.57
2006-08-10,12.105
2006-08-11,11.885
2006-08-14,12.16
2006-08-15,12.085
2006-08-16,12.285
2006-08-17,11.995
2006-08-18,12.03
2006-08-21,12.345
2006-08-22,12.265
2006-08-23,12.515
2006-08-24,12.31
2006-08-25,12.37
2006-08-28,12.025
2006-08-29,12.15
2006-08-30,12.498
2006-08-31,12.9
2006-09-01,12.955
2006-09-05,13.005
2006-09-06,13.065
2006-09-07,12.563
2006-09-08,12.163
2006-09-11,11.108
2006-09-12,11.025
2006-09-13,11.085
2006-09-14,10.835
2006-09-15,10.76
2006-09-18,11.175
2006-09-19,10.83
2006-09-20,11.027
2006-09-21,11.137
2006-09-22,11.202
2006-09-25,11.217
2006-09-26,11.395
2006-09-27,11.6
2006-09-28,11.735
2006-09-29,11.54
2006-10-02,11.64
2006-10-03,11.045
2006-10-04,10.795
2006-10-05,11.07
2006-10-06,11.175
2006-10-09,11.42
2006-10-10,11.22
2006-10-11,11.33
2006-10-12,11.38
2006-10-13,11.68
2006-10-16,11.91
2006-10-17,11.78
2006-10-18,11.82
2006-10-19,12.16
2006-10-20,11.965
2006-10-23,11.67
2006-10-24,11.85
2006-10-25,11.89
2006-10-26,12.24
2006-10-27,12.08
2006-10-30,12.25
2006-10-31,12.27
2006-11-01,12.475
2006-11-02,12.65
2006-11-03,12.635
2006-11-06,12.76
2006-11-07,12.675
2006-11-08,12.55
2006-11-09,13.05
2006-11-10,13.115
2006-11-13,12.885
2006-11-14,12.89
2006-11-15,12.945
2006-11-16,12.945
2006-11-17,12.8
2006-11-20,12.74
2006-11-21,13.085
2006-11-22,13.04
2006-11-24,13.04
2006-11-27,13.49
2006-11-28,13.62
2006-11-29,13.566
2006-11-30,13.925
2006-12-01,14.006
2006-12-04,14.061
2006-12-05,13.845
2006-12-06,13.615
2006-12-07,13.861
2006-12-08,13.719
2006-12-11,13.85
2006-12-12,13.813
2006-12-13,13.747
2006-12-14,13.785
2006-12-15,12.823
2006-12-18,12.382
2006-12-19,12.57
2006-12-20,12.51
2006-12-21,12.358
2006-12-22,12.508
2006-12-26,12.603
2006-12-27,12.803
2006-12-28,12.94
2006-12-29,12.935
2007-01-02,12.935
2007-01-03,12.67
2007-01-04,12.835
2007-01-05,12.23
2007-01-08,12.36
2007-01-09,12.595
2007-01-10,12.445
2007-01-11,12.46
2007-01-12,12.88
2007-01-16,12.625
2007-01-17,12.89
2007-01-18,12.685
2007-01-19,12.92
2007-01-22,13.0
2007-01-23,13.26
2007-01-24,13.273
2007-01-25,13.49
2007-01-26,13.375
2007-01-29,13.25
2007-01-30,13.375
2007-01-31,13.57
2007-02-01,13.725
2007-02-02,13.375
2007-02-05,13.56
2007-02-06,13.675
2007-02-07,13.71
2007-02-08,13.77
2007-02-09,13.89
2007-02-12,13.715
2007-02-13,13.915
2007-02-14,13.965
2007-02-15,13.962
2007-02-16,13.99
2007-02-20,13.83
2007-02-21,14.273
2007-02-22,14.25
2007-02-23,14.57
2007-02-26,14.69
2007-02-27,14.545
2007-02-28,14.1
2007-03-01,13.53
2007-03-02,12.875
2007-03-05,12.64
2007-03-06,12.877
2007-03-07,13.0
2007-03-08,13.017
2007-03-09,12.87
2007-03-12,12.985
2007-03-13,12.863
2007-03-14,12.74
2007-03-15,12.987
2007-03-16,13.127
2007-03-19,13.147
2007-03-20,13.285
2007-03-21,13.237
2007-03-22,13.403
2007-03-23,13.152
2007-03-26,13.34
2007-03-27,13.21
2007-03-28,13.387
2007-03-29,13.34
2007-03-30,13.45
2007-04-02,13.35
2007-04-03,13.43
2007-04-04,13.62
2007-04-05,13.74
2007-04-09,13.81
2007-04-10,13.93
2007-04-11,13.89
2007-04-12,13.855
2007-04-13,14.09
2007-04-16,14.08
2007-04-17,14.02
2007-04-18,13.975
2007-04-19,13.735
2007-04-20,13.955
2007-04-23,14.05
2007-04-24,13.782
2007-04-25,13.765
2007-04-26,13.325
2007-04-27,13.443
2007-04-30,13.445
2007-05-01,13.245
2007-05-02,13.214
2007-05-03,13.393
2007-05-04,13.415
2007-05-07,13.527
2007-05-08,13.489
2007-05-09,13.361
2007-05-10,13.04
2007-05-11,13.21
2007-05-14,13.142
2007-05-15,13.226
2007-05-16,12.843
2007-05-17,12.806
2007-05-18,12.926
2007-05-21,13.057
2007-05-22,12.919
2007-05-23,13.035
2007-05-24,12.852
2007-05-25,12.935
2007-05-29,13.158
2007-05-30,13.22
2007-05-31,13.47
2007-06-01,13.74
2007-06-04,13.745
2007-06-05,13.812
2007-06-06,13.717
2007-06-07,13.48
2007-06-08,13.04
2007-06-11,13.275
2007-06-12,13.09
2007-06-13,13.06
2007-06-14,13.165
2007-06-15,13.26
2007-06-18,13.235
2007-06-19,13.325
2007-06-20,13.25
2007-06-21,13.09
2007-06-22,13.02
2007-06-25,12.877
2007-06-26,12.28
2007-06-27,12.21
2007-06-28,12.379
2007-06-29,12.353
2007-07-02,12.622
2007-07-03,12.569
2007-07-05,12.469
2007-07-06,12.648
2007-07-09,12.714
2007-07-10,12.867
2007-07-11,12.869
2007-07-12,13.078
2007-07-13,13.011
2007-07-16,12.968
2007-07-17,12.923
2007-07-18,13.198
2007-07-19,13.285
2007-07-20,13.315
2007-07-23,13.244
2007-07-24,13.359
2007-07-25,13.068
2007-07-26,12.878
2007-07-27,12.643
2007-07-30,12.903
2007-07-31,13.017
2007-08-01,12.955
2007-08-02,12.995
2007-08-03,13.158
2007-08-06,13.033
2007-08-07,13.095
2007-08-08,13.17
2007-08-09,12.705
2007-08-10,12.87
2007-08-13,12.855
2007-08-14,12.748
2007-08-15,12.555
2007-08-16,11.495
2007-08-17,11.8
2007-08-20,11.735
2007-08-21,11.51
2007-08-22,11.565
2007-08-23,11.64
2007-08-24,11.94
2007-08-27,11.765
2007-08-28,11.765
2007-08-29,11.845
2007-08-30,11.791
2007-08-31,12.063
2007-09-04,12.281
2007-09-05,12.19
2007-09-06,12.365
2007-09-07,12.592
2007-09-10,12.532
2007-09-11,12.667
2007-09-12,12.625
2007-09-13,12.514
2007-09-14,12.544
2007-09-17,12.739
2007-09-18,12.767
2007-09-19,12.956
2007-09-20,13.321
2007-09-21,13.474
2007-09-24,13.497
2007-09-25,13.482
2007-09-26,13.416
2007-09-27,13.645
2007-09-28,13.92
2007-10-01,13.855
2007-10-02,13.45
2007-10-03,13.47
2007-10-04,13.5
2007-10-05,13.49
2007-10-08,13.36
2007-10-09,13.583
2007-10-10,13.668
2007-10-11,13.985
2007-10-12,13.903
2007-10-15,13.855
2007-10-16,13.658
2007-10-17,13.75
2007-10-18,13.803
2007-10-19,13.635
2007-10-22,13.555
2007-10-23,13.65
2007-10-24,13.59
2007-10-25,13.905
2007-10-26,14.28
2007-10-29,14.43
2007-10-30,14.328
2007-10-31,14.438
2007-11-01,14.325
2007-11-02,14.599
2007-11-05,14.785
2007-11-06,15.38
2007-11-07,15.325
2007-11-08,15.515
2007-11-09,15.545
2007-11-12,14.762
2007-11-13,14.61
2007-11-14,15.065
2007-11-15,14.435
2007-11-16,14.51
2007-11-19,14.16
2007-11-20,14.5
2007-11-21,14.42
2007-11-23,14.735
2007-11-26,14.83
2007-11-27,14.485
2007-11-28,14.335
2007-11-29,14.237
2007-11-30,13.963
2007-12-03,14.011
2007-12-04,14.271
2007-12-05,14.27
2007-12-06,14.44
2007-12-07,14.325
2007-12-10,14.674
2007-12-11,14.695
2007-12-12,14.655
2007-12-13,14.072
2007-12-14,13.826
2007-12-17,13.826
2007-12-18,14.014
2007-12-19,14.073
2007-12-20,14.196
2007-12-21,14.346
2007-12-24,14.52
2007-12-26,14.695
2007-12-27,14.678
2007-12-28,14.895
2007-12-31,14.92
2008-01-02,15.29
2008-01-03,15.5
2008-01-04,15.462
2008-01-07,15.29
2008-01-08,15.815
2008-01-09,15.84
2008-01-10,16.275
2008-01-11,16.37
2008-01-14,16.425
2008-01-15,16.3
2008-01-16,15.895
2008-01-17,16.01
2008-01-18,16.215
2008-01-22,16.105
2008-01-23,15.97
2008-01-24,16.333
2008-01-25,16.49
2008-01-28,16.75
2008-01-29,16.8
2008-01-30,16.76
2008-01-31,16.995
2008-02-01,16.87
2008-02-04,16.78
2008-02-05,16.345
2008-02-06,16.55
2008-02-07,16.775
2008-02-08,17.11
2008-02-11,17.47
2008-02-12,17.25
2008-02-13,17.353
2008-02-14,17.255
2008-02-15,17.118
2008-02-19,17.508
2008-02-20,17.76
2008-02-21,17.95
2008-02-22,18.035
2008-02-25,18.085
2008-02-26,18.72
2008-02-27,19.21
2008-02-28,19.63
2008-02-29,19.808
2008-03-03,20.073
2008-03-04,19.738
2008-03-05,20.685
2008-03-06,20.131
2008-03-07,20.158
2008-03-10,19.698
2008-03-11,19.676
2008-03-12,19.911
2008-03-13,20.339
2008-03-14,20.574
2008-03-17,20.222
2008-03-18,19.89
2008-03-19,18.395
2008-03-20,16.805
2008-03-24,17.067
2008-03-25,17.762
2008-03-26,18.346
2008-03-27,18.513
2008-03-28,17.94
2008-03-31,17.31
2008-04-01,16.89
2008-04-02,17.18
2008-04-03,17.48
2008-04-04,17.755
2008-04-07,18.12
2008-04-08,17.708
2008-04-09,18.2
2008-04-10,18.043
2008-04-11,17.69
2008-04-14,17.79
2008-04-15,17.85
2008-04-16,18.325
2008-04-17,18.305
2008-04-18,17.82
2008-04-21,17.36
2008-04-22,17.71
2008-04-23,17.165
2008-04-24,16.66
2008-04-25,16.85
2008-04-28,17.013
2008-04-29,16.54
2008-04-30,16.502
2008-05-01,16.121
2008-05-02,16.381
2008-05-05,16.746
2008-05-06,16.78
2008-05-07,16.617
2008-05-08,16.794
2008-05-09,16.843
2008-05-12,17.158
2008-05-13,16.763
2008-05-14,16.55
2008-05-15,16.627
2008-05-16,16.904
2008-05-19,16.974
2008-05-20,17.671
2008-05-21,17.998
2008-05-22,17.975
2008-05-23,18.241
2008-05-27,17.425
2008-05-28,17.38
2008-05-29,16.515
2008-05-30,16.865
2008-06-02,16.91
2008-06-03,16.835
2008-06-04,16.94
2008-06-05,17.17
2008-06-06,17.43
2008-06-09,17.21
2008-06-10,16.635
2008-06-11,16.855
2008-06-12,16.485
2008-06-13,16.56
2008-06-16,17.232
2008-06-17,17.075
2008-06-18,17.34
2008-06-19,17.47
2008-06-20,17.397
2008-06-23,16.79
2008-06-24,16.633
2008-06-25,16.503
2008-06-26,17.125
2008-06-27,17.62
2008-06-30,17.42
2008-07-01,18.2
2008-07-02,18.337
2008-07-03,18.285
2008-07-07,17.838
2008-07-08,17.88
2008-07-09,18.1
2008-07-10,18.245
2008-07-11,18.745
2008-07-14,19.175
2008-07-15,18.941
2008-07-16,18.735
2008-07-17,18.667
2008-07-18,18.135
2008-07-21,18.362
2008-07-22,17.945
2008-07-23,17.4
2008-07-24,17.246
2008-07-25,17.325
2008-07-28,17.417
2008-07-29,17.33
2008-07-30,17.465
2008-07-31,17.79
2008-08-01,17.52
2008-08-04,17.14
2008-08-05,16.572
2008-08-06,16.505
2008-08-07,16.257
2008-08-08,15.33
2008-08-11,14.62
2008-08-12,14.485
2008-08-13,14.845
2008-08-14,14.23
2008-08-15,12.815
2008-08-18,13.1
2008-08-19,13.105
2008-08-20,13.04
2008-08-21,13.727
2008-08-22,13.477
2008-08-25,13.37
2008-08-26,13.575
2008-08-27,13.47
2008-08-28,13.604
2008-08-29,13.607
2008-09-02,13.05
2008-09-03,12.86
2008-09-04,12.856
2008-09-05,12.245
2008-09-08,11.99
2008-09-09,11.64
2008-09-10,10.817
2008-09-11,10.49
2008-09-12,10.735
2008-09-15,11.075
2008-09-16,10.462
2008-09-17,11.62
2008-09-18,12.648
2008-09-19,12.425
2008-09-22,13.4
2008-09-23,13.12
2008-09-24,13.384
2008-09-25,13.222
2008-09-26,13.458
2008-09-29,13.025
2008-09-30,12.275
2008-10-01,12.77
2008-10-02,11.12
2008-10-03,11.325
2008-10-06,11.285
2008-10-07,11.38
2008-10-08,11.772
2008-10-09,11.875
2008-10-10,10.6
2008-10-13,10.79
2008-10-14,11.06
2008-10-15,10.18
2008-10-16,9.635
2008-10-17,9.335
2008-10-20,9.69
2008-10-21,10.075
2008-10-22,9.46
2008-10-23,9.5
2008-10-24,9.295
2008-10-27,9.195
2008-10-28,8.79
2008-10-29,9.805
2008-10-30,9.785
2008-10-31,9.73
2008-11-03,9.75
2008-11-04,10.13
2008-11-05,10.455
2008-11-06,10.055
2008-11-07,9.963
2008-11-10,10.22
2008-11-11,9.805
2008-11-12,9.48
2008-11-13,8.8
2008-11-14,9.49
2008-11-17,9.33
2008-11-18,9.55
2008-11-19,9.31
2008-11-20,9.025
2008-11-21,9.48
2008-11-24,10.355
2008-11-25,10.27
2008-11-26,10.22
2008-11-28,10.185
2008-12-01,9.35
2008-12-02,9.59
2008-12-03,9.564
2008-12-04,9.491
2008-12-05,9.401
2008-12-08,9.94
2008-12-09,9.815
2008-12-10,10.165
2008-12-11,10.39
2008-12-12,10.199
2008-12-15,10.589
2008-12-16,10.674
2008-12-17,11.389
2008-12-18,11.089
2008-12-19,10.819
2008-12-22,10.829
2008-12-23,10.233
2008-12-24,10.323
2008-12-26,10.503
2008-12-29,10.783
2008-12-30,10.98
2008-12-31,11.295
2009-01-02,11.49
2009-01-05,11.27
2009-01-06,11.445
2009-01-07,11.105
2009-01-08,11.097
2009-01-09,11.32
2009-01-12,10.75
2009-01-13,10.68
2009-01-14,10.475
2009-01-15,10.44
2009-01-16,11.215
2009-01-20,11.175
2009-01-21,11.325
2009-01-22,11.365
2009-01-23,11.94
2009-01-26,12.11
2009-01-27,12.175
2009-01-28,11.963
2009-01-29,12.145
2009-01-30,12.565
2009-02-02,12.415
2009-02-03,12.3
2009-02-04,12.47
2009-02-05,12.75
2009-02-06,13.16
2009-02-09,12.83
2009-02-10,13.13
2009-02-11,13.52
2009-02-12,13.51
2009-02-13,13.625
2009-02-17,14.01
2009-02-18,14.29
2009-02-19,13.935
2009-02-20,14.49
2009-02-23,14.45
2009-02-24,13.995
2009-02-25,13.875
2009-02-26,12.95
2009-02-27,13.085
2009-03-02,13.05
2009-03-03,12.695
2009-03-04,12.9
2009-03-05,13.105
2009-03-06,13.323
2009-03-09,12.95
2009-03-10,12.56
2009-03-11,12.815
2009-03-12,12.958
2009-03-13,13.23
2009-03-16,12.905
2009-03-17,12.685
2009-03-18,11.95
2009-03-19,13.5
2009-03-20,13.827
2009-03-23,13.862
2009-03-24,13.344
2009-03-25,13.424
2009-03-26,13.607
2009-03-27,13.251
2009-03-30,13.033
2009-03-31,12.985
2009-04-01,12.975
2009-04-02,13.025
2009-04-03,12.735
2009-04-06,12.11
2009-04-07,12.21
2009-04-08,12.34
2009-04-09,12.33
2009-04-13,12.768
2009-04-14,12.765
2009-04-15,12.8
2009-04-16,12.255
2009-04-17,11.79
2009-04-20,12.105
2009-04-21,12.06
2009-04-22,12.305
2009-04-23,12.755
2009-04-24,12.92
2009-04-27,12.955
2009-04-28,12.4
2009-04-29,12.754
2009-04-30,12.305
2009-05-01,12.48
2009-05-04,13.093
2009-05-05,13.402
2009-05-06,13.692
2009-05-07,14.012
2009-05-08,13.935
2009-05-11,13.89
2009-05-12,14.195
2009-05-13,14.0
2009-05-14,14.02
2009-05-15,13.99
2009-05-18,13.81
2009-05-19,14.11
2009-05-20,14.27
2009-05-21,14.435
2009-05-22,14.683
2009-05-26,14.588
2009-05-27,14.853
2009-05-28,15.16
2009-05-29,15.61
2009-06-01,15.735
2009-06-02,15.955
2009-06-03,15.31
2009-06-04,15.895
2009-06-05,15.388
2009-06-08,14.955
2009-06-09,15.14
2009-06-10,15.225
2009-06-11,15.493
2009-06-12,14.875
2009-06-15,14.03
2009-06-16,14.13
2009-06-17,14.28
2009-06-18,14.24
2009-06-19,14.2
2009-06-22,13.705
2009-06-23,13.845
2009-06-24,13.91
2009-06-25,14.005
2009-06-26,14.128
2009-06-29,13.947
2009-06-30,13.574
2009-07-01,13.74
2009-07-02,13.393
2009-07-06,13.227
2009-07-07,13.209
2009-07-08,12.841
2009-07-09,12.924
2009-07-10,12.637
2009-07-13,12.785
2009-07-14,12.855
2009-07-15,13.203
2009-07-16,13.23
2009-07-17,13.398
2009-07-20,13.62
2009-07-21,13.473
2009-07-22,13.695
2009-07-23,13.765
2009-07-24,13.87
2009-07-27,13.985
2009-07-28,13.735
2009-07-29,13.253
2009-07-30,13.485
2009-07-31,13.94
2009-08-03,14.252
2009-08-04,14.695
2009-08-05,14.76
2009-08-06,14.645
2009-08-07,14.668
2009-08-10,14.355
2009-08-11,14.345
2009-08-12,14.585
2009-08-13,14.987
2009-08-14,14.722
2009-08-17,13.975
2009-08-18,13.96
2009-08-19,13.875
2009-08-20,13.88
2009-08-21,14.164
2009-08-24,14.195
2009-08-25,14.31
2009-08-26,14.255
2009-08-27,14.22
2009-08-28,14.784
2009-08-31,14.898
2009-09-01,15.035
2009-09-02,15.34
2009-09-03,16.268
2009-09-04,16.263
2009-09-08,16.488
2009-09-09,16.443
2009-09-10,16.65
2009-09-11,16.676
2009-09-14,16.601
2009-09-15,16.978
2009-09-16,17.408
2009-09-17,17.243
2009-09-18,17.043
2009-09-21,16.858
2009-09-22,17.093
2009-09-23,16.888
2009-09-24,16.273
2009-09-25,16.038
2009-09-28,16.173
2009-09-29,16.178
2009-09-30,16.658
2009-10-01,16.44
2009-10-02,16.23
2009-10-05,16.535
2009-10-06,17.295
2009-10-07,17.5
2009-10-08,17.815
2009-10-09,17.69
2009-10-12,17.82
2009-10-13,17.84
2009-10-14,17.908
2009-10-15,17.415
2009-10-16,17.42
2009-10-19,17.625
2009-10-20,17.558
2009-10-21,17.825
2009-10-22,17.545
2009-10-23,17.723
2009-10-26,17.095
2009-10-27,16.54
2009-10-28,16.24
2009-10-29,16.655
2009-10-30,16.255
2009-11-02,16.44
2009-11-03,17.18
2009-11-04,17.405
2009-11-05,17.41
2009-11-06,17.375
2009-11-09,17.48
2009-11-10,17.222
2009-11-11,17.537
2009-11-12,17.265
2009-11-13,17.38
2009-11-16,18.4
2009-11-17,18.387
2009-11-18,18.415
2009-11-19,18.455
2009-11-20,18.44
2009-11-23,18.61
2009-11-24,18.455
2009-11-25,18.768
2009-11-27,18.302
2009-11-30,18.495
2009-12-01,19.18
2009-12-02,19.295
2009-12-03,19.102
2009-12-04,18.496
2009-12-07,18.336
2009-12-08,17.785
2009-12-09,17.158
2009-12-10,17.173
2009-12-11,17.084
2009-12-14,17.326
2009-12-15,17.441
2009-12-16,17.679
2009-12-17,17.18
2009-12-18,17.305
2009-12-21,17.02
2009-12-22,17.015
2009-12-23,17.175
2009-12-24,17.423
2009-12-28,17.543
2009-12-29,17.091
2009-12-30,16.802
2009-12-31,16.845
2010-01-04,17.463
2010-01-05,17.8
2010-01-06,18.175
2010-01-07,18.345
2010-01-08,18.47
2010-01-11,18.695
2010-01-12,18.255
2010-01-13,18.55
2010-01-14,18.655
2010-01-15,18.427
2010-01-19,18.8
2010-01-20,17.88
2010-01-21,17.51
2010-01-22,16.932
2010-01-25,17.145
2010-01-26,16.86
2010-01-27,16.44
2010-01-28,16.212
2010-01-29,16.19
2010-02-01,16.66
2010-02-02,16.743
2010-02-03,16.317
2010-02-04,15.35
2010-02-05,14.83
2010-02-08,15.085
2010-02-09,15.435
2010-02-10,15.3
2010-02-11,15.59
2010-02-12,15.447
2010-02-16,16.148
2010-02-17,16.098
2010-02-18,16.06
2010-02-19,16.413
2010-02-22,16.222
2010-02-23,15.888
2010-02-24,15.94
2010-02-25,16.11
2010-02-26,16.5
2010-03-01,16.449
2010-03-02,17.044
2010-03-03,17.309
2010-03-04,17.156
2010-03-05,17.362
2010-03-08,17.252
2010-03-09,17.318
2010-03-10,16.994
2010-03-11,17.136
2010-03-12,17.024
2010-03-15,17.083
2010-03-16,17.333
2010-03-17,17.502
2010-03-18,17.407
2010-03-19,17.017
2010-03-22,16.92
2010-03-23,17.012
2010-03-24,16.626
2010-03-25,16.727
2010-03-26,16.894
2010-03-29,17.373
2010-03-30,17.33
2010-03-31,17.526
2010-04-01,17.89
2010-04-05,18.118
2010-04-06,17.931
2010-04-07,18.199
2010-04-08,18.127
2010-04-09,18.351
2010-04-12,18.414
2010-04-13,18.249
2010-04-14,18.415
2010-04-15,18.433
2010-04-16,17.675
2010-04-19,17.731
2010-04-20,17.821
2010-04-21,18.078
2010-04-22,18.009
2010-04-23,18.192
2010-04-26,18.337
2010-04-27,18.119
2010-04-28,18.107
2010-04-29,18.549
2010-04-30,18.611
2010-05-03,18.813
2010-05-04,17.818
2010-05-05,17.511
2010-05-06,17.493
2010-05-07,18.429
2010-05-10,18.53
2010-05-11,19.272
2010-05-12,19.64
2010-05-13,19.476
2010-05-14,19.202
2010-05-17,18.835
2010-05-18,18.855
2010-05-19,18.091
2010-05-20,17.694
2010-05-21,17.631
2010-05-24,17.982
2010-05-25,17.763
2010-05-26,18.292
2010-05-27,18.468
2010-05-28,18.422
2010-06-01,18.551
2010-06-02,18.315
2010-06-03,17.931
2010-06-04,17.299
2010-06-07,18.162
2010-06-08,18.477
2010-06-09,18.189
2010-06-10,18.351
2010-06-11,18.231
2010-06-14,18.411
2010-06-15,18.578
2010-06-16,18.441
2010-06-17,18.776
2010-06-18,19.184
2010-06-21,18.808
2010-06-22,18.902
2010-06-23,18.459
2010-06-24,18.736
2010-06-25,19.11
2010-06-28,18.678
2010-06-29,18.594
2010-06-30,18.671
2010-07-01,17.76
2010-07-02,17.698
2010-07-06,17.833
2010-07-07,17.979
2010-07-08,17.852
2010-07-09,18.053
2010-07-12,17.897
2010-07-13,18.237
2010-07-14,18.274
2010-07-15,18.346
2010-07-16,17.773
2010-07-19,17.534
2010-07-20,17.685
2010-07-21,17.798
2010-07-22,18.115
2010-07-23,18.096
2010-07-26,18.195
2010-07-27,17.621
2010-07-28,17.423
2010-07-29,17.617
2010-07-30,18.003
2010-08-02,18.419
2010-08-03,18.422
2010-08-04,18.278
2010-08-05,18.321
2010-08-06,18.472
2010-08-09,18.242
2010-08-10,18.158
2010-08-11,17.902
2010-08-12,18.065
2010-08-13,18.109
2010-08-16,18.427
2010-08-17,18.595
2010-08-18,18.399
2010-08-19,18.327
2010-08-20,17.991
2010-08-23,17.992
2010-08-24,18.378
2010-08-25,19.026
2010-08-26,18.982
2010-08-27,19.039
2010-08-30,19.038
2010-08-31,19.398
2010-09-01,19.359
2010-09-02,19.638
2010-09-03,19.915
2010-09-07,19.883
2010-09-08,19.978
2010-09-09,19.814
2010-09-10,19.802
2010-09-13,20.11
2010-09-14,20.401
2010-09-15,20.542
2010-09-16,20.745
2010-09-17,20.79
2010-09-20,20.777
2010-09-21,20.62
2010-09-22,21.036
2010-09-23,21.194
2010-09-24,21.383
2010-09-27,21.455
2010-09-28,21.688
2010-09-29,21.952
2010-09-30,21.821
2010-10-01,22.06
2010-10-04,22.036
2010-10-05,22.737
2010-10-06,23.043
2010-10-07,22.584
2010-10-08,23.105
2010-10-11,23.349
2010-10-12,23.147
2010-10-13,23.932
2010-10-14,24.435
2010-10-15,24.288
2010-10-18,24.413
2010-10-19,23.78
2010-10-20,23.864
2010-10-21,23.139
2010-10-22,23.118
2010-10-25,23.544
2010-10-26,23.83
2010-10-27,23.404
2010-10-28,23.875
2010-10-29,24.564
2010-11-01,24.552
2010-11-02,24.836
2010-11-03,24.436
2010-11-04,26.043
2010-11-05,26.748
2010-11-08,27.432
2010-11-09,28.906
2010-11-10,26.865
2010-11-11,27.405
2010-11-12,25.942
2010-11-15,26.092
2010-11-16,25.233
2010-11-17,25.511
2010-11-18,26.834
2010-11-19,27.179
2010-11-22,27.461
2010-11-23,27.572
2010-11-24,27.528
2010-11-26,26.699
2010-11-29,27.148
2010-11-30,28.185
2010-12-01,28.388
2010-12-02,28.542
2010-12-03,29.241
2010-12-06,29.705
2010-12-07,29.748
2010-12-08,28.224
2010-12-09,28.789
2010-12-10,28.576
2010-12-13,29.599
2010-12-14,29.759
2010-12-15,29.225
2010-12-16,28.757
2010-12-17,29.113
2010-12-20,29.335
2010-12-21,29.376
2010-12-22,29.367
2010-12-23,29.31
2010-12-27,29.235
2010-12-28,30.297
2010-12-29,30.679
2010-12-30,30.513
2010-12-31,30.937
2011-01-03,31.125
2011-01-04,29.508
2011-01-05,29.198
2011-01-06,29.126
2011-01-07,28.671
2011-01-10,28.861
2011-01-11,29.499
2011-01-12,29.545
2011-01-13,29.263
2011-01-14,28.32
2011-01-18,28.912
2011-01-19,28.801
2011-01-20,27.473
2011-01-21,27.427
2011-01-24,27.321
2011-01-25,26.805
2011-01-26,27.128
2011-01-27,27.031
2011-01-28,27.919
2011-01-31,28.169
2011-02-01,28.514
2011-02-02,28.289
2011-02-03,28.728
2011-02-04,29.059
2011-02-07,29.343
2011-02-08,30.271
2011-02-09,30.276
2011-02-10,30.094
2011-02-11,29.995
2011-02-14,30.534
2011-02-15,30.696
2011-02-16,30.629
2011-02-17,31.57
2011-02-18,32.296
2011-02-22,32.862
2011-02-23,33.298
2011-02-24,33.166
2011-02-25,32.898
2011-02-28,33.804
2011-03-01,34.416
2011-03-02,34.825
2011-03-03,34.313
2011-03-04,35.317
2011-03-07,35.855
2011-03-08,35.653
2011-03-09,36.043
2011-03-10,35.064
2011-03-11,35.933
2011-03-14,35.825
2011-03-15,34.116
2011-03-16,34.471
2011-03-17,34.26
2011-03-18,35.06
2011-03-21,36.002
2011-03-22,36.271
2011-03-23,37.202
2011-03-24,37.388
2011-03-25,37.058
2011-03-28,37.097
2011-03-29,36.977
2011-03-30,37.511
2011-03-31,37.888
2011-04-01,37.732
2011-04-04,38.494
2011-04-05,39.183
2011-04-06,39.387
2011-04-07,39.552
2011-04-08,40.608
2011-04-11,40.612
2011-04-12,40.066
2011-04-13,40.237
2011-04-14,41.664
2011-04-15,42.571
2011-04-18,42.956
2011-04-19,43.913
2011-04-20,44.461
2011-04-21,46.059
2011-04-25,47.149
2011-04-26,45.05
2011-04-27,45.958
2011-04-28,47.52
2011-04-29,48.584
2011-05-02,46.078
2011-05-03,42.576
2011-05-04,39.383
2011-05-05,36.231
2011-05-06,35.283
2011-05-09,37.11
2011-05-10,38.48
2011-05-11,35.509
2011-05-12,34.793
2011-05-13,35.011
2011-05-16,34.129
2011-05-17,33.488
2011-05-18,35.094
2011-05-19,34.927
2011-05-20,35.082
2011-05-23,34.901
2011-05-24,36.121
2011-05-25,37.64
2011-05-26,37.326
2011-05-27,37.863
2011-05-31,38.305
2011-06-01,37.694
2011-06-02,36.202
2011-06-03,36.191
2011-06-06,36.782
2011-06-07,37.046
2011-06-08,36.62
2011-06-09,37.424
2011-06-10,36.327
2011-06-13,34.737
2011-06-14,35.411
2011-06-15,35.41
2011-06-16,35.559
2011-06-17,35.748
2011-06-20,36.071
2011-06-21,36.379
2011-06-22,36.739
2011-06-23,35.002
2011-06-24,34.638
2011-06-27,33.585
2011-06-28,33.638
2011-06-29,34.75
2011-06-30,34.812
2011-07-01,33.694
2011-07-05,35.402
2011-07-06,35.911
2011-07-07,36.528
2011-07-08,36.536
2011-07-11,35.689
2011-07-12,35.629
2011-07-13,38.148
